0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
4.62,1.374,7.409,3.515,5.982,0.681,8.694,6.148,0.925,57.726,0.675,0.3,0.618,0.009,0.009,0.773,0.636,13.364,2.585,3
4.373,1.351,18.5,7.571,7.001,0.622,8.455,5.979,0.909,47.356,0.6,0.333,0.459,0.09,0.09,0.766,0.784,22.73,3.371,1
5.275,1.478,9.857,5.698,10.634,0.565,4.695,3.32,0.865,23.524,0.71,0.245,0.694,0.02,0.02,0.612,0.667,5.333,1.633,3
4.761,1.514,16.769,8.812,9.004,0.651,9.617,6.801,0.92,57.294,0.587,0.258,0.594,0.039,0.039,0.813,0.909,27.273,3.693,1
4.3,1.308,16.25,6.178,6.372,0.638,7.28,5.147,0.908,43.518,0.6,0.308,0.474,0.09,0.09,0.769,0.833,16.667,2.887,1
4.435,1.31,8.308,3.11,5.385,0.616,9.05,6.399,0.91,49.318,0.616,0.338,0.474,0.068,0.068,0.729,0.667,20.0,3.162,3
4.83,1.444,16.294,7.804,9.337,0.632,10.515,7.435,0.918,58.086,0.639,0.311,0.588,0.056,0.056,0.751,0.764,32.073,4.005,5
5.069,1.444,12.0,6.134,10.021,0.701,8.417,5.951,0.929,60.05,0.688,0.293,0.475,0.061,0.061,0.778,0.759,16.69,2.889,4
4.623,1.422,20.806,9.301,8.575,0.465,11.812,8.353,0.882,42.501,0.561,0.293,0.572,0.058,0.058,0.652,0.604,38.642,4.396,1
5.099,1.5,10.8,6.322,9.91,0.611,7.778,5.5,0.903,42.875,0.691,0.25,0.625,0.089,0.089,0.625,0.75,15.75,2.806,4
4.574,1.356,15.25,6.355,7.781,0.518,12.794,9.047,0.897,50.369,0.631,0.306,0.532,0.049,0.049,0.626,0.644,48.949,4.947,5
4.512,1.358,12.563,5.336,7.023,0.692,9.804,6.933,0.93,66.017,0.647,0.285,0.531,0.069,0.069,0.785,0.784,22.73,3.371,5
4.653,1.432,10.571,5.436,7.365,0.599,8.926,6.312,0.905,46.68,0.635,0.326,0.553,0.035,0.035,0.723,0.804,29.761,3.858,4
4.73,1.429,12.538,6.167,8.233,0.436,5.561,3.932,0.837,21.864,0.571,0.28,0.656,0.032,0.032,0.581,0.423,4.654,1.525,4
4.455,1.362,12.207,5.237,6.633,0.59,11.108,7.855,0.91,54.16,0.658,0.322,0.524,0.047,0.047,0.695,0.667,33.333,4.082,5
4.748,1.425,11.889,5.864,8.202,0.664,9.707,6.864,0.924,59.881,0.598,0.32,0.5,0.086,0.086,0.773,0.78,24.976,3.534,5
4.573,1.408,12.346,5.841,7.321,0.632,11.33,8.012,0.921,61.606,0.62,0.337,0.492,0.065,0.065,0.774,0.776,40.358,4.492,5
4.103,1.179,13.0,3.398,4.815,0.505,16.079,11.369,0.901,56.951,0.631,0.323,0.38,0.133,0.133,0.659,0.623,80.391,6.34,2
4.425,1.268,23.101,8.381,7.608,0.059,2.505,1.771,0.622,7.698,0.588,0.473,0.363,0.09,0.09,0.075,0.055,1.543,0.878,1
4.163,1.286,16.333,5.951,5.619,0.663,6.566,4.643,0.91,42.441,0.612,0.367,0.417,0.083,0.083,0.75,0.818,14.727,2.714,2
4.38,1.317,17.75,6.872,6.974,0.683,8.14,5.756,0.923,54.912,0.606,0.407,0.395,0.07,0.07,0.802,0.857,25.714,3.586,2
4.475,1.394,16.0,7.096,7.32,0.694,8.775,6.205,0.928,60.659,0.637,0.284,0.402,0.108,0.108,0.843,0.897,23.31,3.414,1
4.391,1.276,11.259,3.862,6.075,0.559,9.75,6.894,0.898,45.38,0.589,0.352,0.458,0.089,0.089,0.687,0.746,35.063,4.187,5
4.41,1.333,12.96,5.198,6.527,0.574,10.333,7.307,0.904,49.205,0.58,0.213,0.606,0.085,0.085,0.723,0.75,22.5,3.354,5
4.275,1.353,17.0,7.005,6.311,0.667,6.733,4.761,0.912,43.911,0.618,0.317,0.46,0.095,0.095,0.762,0.85,14.45,2.688,2
4.755,1.31,13.25,5.039,8.497,0.522,11.401,8.062,0.895,46.83,0.606,0.301,0.522,0.073,0.073,0.671,0.759,50.069,5.003,5
4.941,1.515,7.556,5.23,7.854,0.52,7.421,5.248,0.877,33.219,0.686,0.3,0.536,0.05,0.05,0.557,0.476,9.524,2.182,3
4.917,1.269,13.5,4.644,9.442,0.481,5.004,3.538,0.844,21.361,0.556,0.267,0.633,0.033,0.033,0.617,0.563,5.063,1.591,3
4.692,1.369,14.444,6.2,8.334,0.592,9.551,6.753,0.906,48.443,0.685,0.23,0.618,0.045,0.045,0.652,0.829,28.195,3.755,4
4.561,1.341,11.182,4.6,7.003,0.667,7.394,5.228,0.916,47.894,0.65,0.275,0.525,0.037,0.037,0.762,0.727,11.636,2.412,4
4.696,1.462,16.059,7.919,8.56,0.56,9.26,6.548,0.897,43.703,0.659,0.256,0.483,0.089,0.089,0.65,0.696,22.261,3.336,2
4.7,1.44,14.286,6.973,8.354,0.71,7.1,5.02,0.926,53.054,0.66,0.258,0.652,0.03,0.03,0.879,1.0,17.0,2.915,4
4.224,1.288,13.889,5.025,5.639,0.704,7.871,5.566,0.927,57.116,0.624,0.333,0.462,0.179,0.179,0.808,0.769,15.385,2.774,5
4.348,1.344,16.867,6.846,6.706,0.609,9.682,6.846,0.91,51.106,0.609,0.286,0.481,0.091,0.091,0.753,0.75,24.75,3.518,2
4.911,1.467,9.0,5.227,8.315,0.733,6.957,4.919,0.931,56.595,0.7,0.333,0.54,0.127,0.127,0.746,0.667,9.333,2.16,3
4.82,1.437,13.05,6.454,8.827,0.552,8.913,6.303,0.893,41.531,0.678,0.237,0.559,0.073,0.073,0.621,0.643,17.357,2.946,2
4.538,1.355,15.5,6.442,7.61,0.608,8.286,5.859,0.905,44.844,0.608,0.319,0.487,0.08,0.08,0.761,0.806,23.361,3.418,1
4.795,1.443,17.429,8.23,9.258,0.803,8.873,6.274,0.954,95.967,0.639,0.256,0.59,0.064,0.064,0.936,1.0,20.0,3.162,5
4.586,1.317,12.087,4.659,7.343,0.586,9.776,6.913,0.905,48.6,0.64,0.202,0.635,0.028,0.028,0.691,0.639,14.694,2.711,3
4.674,1.472,12.714,6.737,7.954,0.73,6.89,4.872,0.93,55.451,0.64,0.316,0.544,0.018,0.018,0.86,0.778,10.889,2.333,5
4.987,1.45,10.0,5.42,9.07,0.75,6.708,4.743,0.934,58.271,0.65,0.365,0.577,0.019,0.019,0.827,0.895,15.211,2.758,3
5.238,1.619,8.4,6.791,9.905,0.857,5.555,3.928,0.959,83.306,0.667,0.321,0.536,0.036,0.036,0.857,0.889,7.111,1.886,3
4.492,1.387,11.742,5.36,6.743,0.588,11.217,7.931,0.91,54.207,0.651,0.359,0.422,0.084,0.084,0.747,0.694,40.953,4.525,1
4.615,1.246,8.667,2.495,6.538,0.623,7.104,5.023,0.903,40.82,0.692,0.367,0.5,0.078,0.078,0.678,0.576,10.939,2.339,3
4.141,1.271,12.0,4.086,4.838,0.641,8.877,6.277,0.915,52.002,0.578,0.333,0.486,0.072,0.072,0.784,0.811,24.324,3.487,5
4.607,1.393,10.5,4.941,7.089,0.714,9.258,6.547,0.934,68.119,0.661,0.297,0.505,0.09,0.09,0.838,0.848,23.758,3.447,3
4.33,1.377,14.133,6.175,6.268,0.557,8.104,5.731,0.891,38.845,0.58,0.301,0.463,0.057,0.057,0.667,0.676,16.892,2.906,2
4.785,1.341,8.438,3.521,7.393,0.726,8.434,5.964,0.935,65.63,0.667,0.356,0.533,0.033,0.033,0.789,0.813,21.125,3.25,4
5.108,1.508,11.818,6.81,10.196,0.723,8.244,5.83,0.933,63.661,0.638,0.325,0.506,0.12,0.12,0.795,0.815,17.926,2.994,4
4.355,1.391,15.5,6.87,6.59,0.544,8.573,6.062,0.89,39.565,0.625,0.271,0.465,0.077,0.077,0.658,0.619,16.095,2.837,2
4.977,1.461,14.769,7.409,9.965,0.523,10.257,7.253,0.891,43.447,0.651,0.32,0.568,0.024,0.024,0.612,0.6,28.8,3.795,5
4.894,1.5,14.533,7.778,9.475,0.628,9.279,6.561,0.914,52.111,0.67,0.274,0.562,0.055,0.055,0.733,0.775,24.025,3.466,5
4.815,1.516,13.143,7.428,8.817,0.636,8.625,6.099,0.913,50.089,0.636,0.231,0.496,0.077,0.077,0.735,0.741,14.815,2.722,1
4.407,1.337,13.5,5.457,6.601,0.58,9.045,6.396,0.901,44.994,0.621,0.325,0.497,0.073,0.073,0.702,0.796,31.041,3.94,2
4.806,1.449,9.8,5.33,7.998,0.796,7.879,5.571,0.95,83.155,0.684,0.313,0.493,0.045,0.045,0.836,0.857,15.429,2.777,4
4.369,1.388,10.3,4.81,5.705,0.796,8.08,5.713,0.951,85.168,0.67,0.232,0.551,0.072,0.072,0.899,0.813,10.563,2.298,4
4.392,1.332,12.765,5.103,6.387,0.618,9.097,6.432,0.91,49.763,0.59,0.344,0.43,0.109,0.109,0.789,0.75,24.75,3.518,1
4.79,1.469,13.182,6.885,8.681,0.603,10.276,7.266,0.911,52.812,0.648,0.282,0.574,0.043,0.043,0.713,0.792,33.283,4.079,5
4.46,1.367,17.375,7.316,7.386,0.662,7.803,5.518,0.916,49.545,0.655,0.297,0.484,0.066,0.066,0.78,0.815,17.926,2.994,1
4.828,1.421,10.357,5.213,8.28,0.752,9.052,6.401,0.943,77.119,0.634,0.337,0.467,0.043,0.043,0.793,0.806,20.161,3.175,4
4.36,1.321,12.536,4.881,6.17,0.4,10.606,7.499,0.86,34.722,0.566,0.368,0.363,0.126,0.126,0.549,0.493,35.507,4.213,1
4.556,1.401,15.583,7.02,7.724,0.706,9.653,6.826,0.933,68.45,0.62,0.267,0.491,0.086,0.086,0.836,0.871,23.516,3.429,1
4.436,1.373,9.167,4.183,5.726,0.636,6.674,4.719,0.904,39.934,0.718,0.278,0.532,0.025,0.025,0.646,0.682,10.227,2.261,3
4.234,1.255,9.4,2.889,4.677,0.809,5.543,3.919,0.945,62.25,0.617,0.379,0.448,0.069,0.069,0.931,1.0,11.0,2.345,3
4.659,1.363,9.375,4.146,7.038,0.565,10.948,7.741,0.904,50.309,0.667,0.348,0.484,0.056,0.056,0.644,0.586,29.897,3.866,4
4.245,1.306,16.333,6.192,6.074,0.694,6.869,4.857,0.92,48.717,0.612,0.333,0.45,0.067,0.067,0.783,0.9,16.2,2.846,2
4.275,1.305,17.421,6.605,6.355,0.565,10.278,7.268,0.902,47.923,0.61,0.351,0.411,0.114,0.114,0.703,0.648,29.803,3.86,1
4.445,1.395,15.059,6.738,7.039,0.609,9.75,6.894,0.911,51.484,0.645,0.309,0.442,0.079,0.079,0.727,0.627,20.078,3.168,1
4.191,1.288,12.976,4.67,5.304,0.481,11.223,7.936,0.884,42.333,0.587,0.378,0.397,0.113,0.113,0.675,0.653,51.579,5.078,2
4.425,1.315,18.143,7.002,7.261,0.614,6.921,4.894,0.899,38.937,0.606,0.351,0.429,0.104,0.104,0.701,0.741,14.815,2.722,1
4.262,1.315,12.929,4.968,5.695,0.483,9.198,6.504,0.877,36.699,0.58,0.367,0.476,0.052,0.052,0.59,0.519,20.779,3.223,1
4.542,1.414,18.438,8.281,7.941,0.505,8.675,6.134,0.88,36.659,0.651,0.328,0.422,0.141,0.141,0.589,0.571,20.571,3.207,1
4.827,1.481,10.4,5.939,8.288,0.673,4.854,3.432,0.9,31.929,0.635,0.182,0.758,0.0,0.0,0.818,1.0,6.0,1.732,3
4.5,1.326,7.667,3.048,5.449,0.582,7.888,5.578,0.896,40.279,0.658,0.314,0.488,0.05,0.05,0.694,0.684,17.789,2.982,3
4.739,1.394,12.45,5.71,8.266,0.655,10.33,7.304,0.923,61.237,0.647,0.255,0.59,0.037,0.037,0.752,0.805,26.561,3.644,4
4.4,1.343,7.0,2.986,4.523,0.971,5.747,4.064,0.992,428.985,0.629,0.318,0.591,0.0,0.0,1.0,1.0,7.0,1.871,3
4.485,1.309,8.083,3.012,5.562,0.68,6.701,4.739,0.916,45.586,0.691,0.418,0.478,0.06,0.06,0.716,0.679,12.893,2.539,3
4.901,1.455,11.833,6.199,9.048,0.681,9.935,7.025,0.928,64.406,0.662,0.27,0.61,0.021,0.021,0.794,0.816,25.289,3.556,5
4.351,1.314,17.538,6.75,6.79,0.529,11.286,7.98,0.896,47.175,0.559,0.337,0.51,0.082,0.082,0.69,0.64,35.174,4.194,5
4.833,1.386,12.143,5.504,8.732,0.563,12.709,8.986,0.908,55.711,0.659,0.318,0.491,0.074,0.074,0.69,0.673,48.449,4.922,5
4.69,1.38,13.167,5.826,8.121,0.614,7.717,5.457,0.904,42.895,0.614,0.33,0.546,0.062,0.062,0.742,0.875,24.5,3.5,5
4.3,1.293,12.727,4.629,5.868,0.686,8.113,5.737,0.924,55.218,0.579,0.444,0.383,0.062,0.062,0.79,0.806,23.361,3.418,5
4.483,1.223,8.115,2.003,5.57,0.63,9.156,6.474,0.914,51.82,0.616,0.3,0.508,0.038,0.038,0.746,0.641,16.026,2.831,3
4.653,1.301,13.387,4.985,7.953,0.549,11.192,7.914,0.901,49.217,0.67,0.388,0.432,0.065,0.065,0.601,0.491,26.009,3.606,5
4.792,1.481,11.0,6.17,8.25,0.701,8.703,6.154,0.93,61.784,0.636,0.306,0.551,0.061,0.061,0.755,0.767,17.633,2.969,4
4.518,1.35,12.455,5.202,7.035,0.657,7.689,5.437,0.915,48.191,0.628,0.326,0.581,0.035,0.035,0.744,0.714,14.286,2.673,3
4.846,1.423,5.2,3.23,5.549,0.769,5.547,3.922,0.934,51.866,0.75,0.256,0.615,0.026,0.026,0.846,0.7,4.9,1.565,3
4.598,1.43,11.889,5.92,7.368,0.682,7.057,4.99,0.918,48.142,0.636,0.265,0.529,0.059,0.059,0.779,0.889,14.222,2.667,2
4.258,1.33,16.167,6.408,6.127,0.68,6.701,4.739,0.916,45.586,0.619,0.317,0.45,0.083,0.083,0.783,0.895,15.211,2.758,2
4.678,1.421,20.2,9.053,8.839,0.644,9.147,6.468,0.917,53.758,0.624,0.294,0.444,0.111,0.111,0.794,0.784,22.73,3.371,1
4.399,1.357,18.069,7.468,7.107,0.515,11.795,8.34,0.894,47.269,0.59,0.346,0.369,0.136,0.136,0.68,0.682,49.804,4.99,1
4.468,1.392,14.308,6.421,7.061,0.554,7.552,5.34,0.887,36.345,0.634,0.263,0.619,0.034,0.034,0.686,0.774,18.581,3.048,4
4.408,1.318,11.188,4.331,6.15,0.67,8.969,6.342,0.923,57.315,0.648,0.319,0.526,0.043,0.043,0.802,0.784,22.73,3.371,5
4.906,1.449,10.583,5.634,8.776,0.693,7.809,5.522,0.924,54.645,0.638,0.247,0.605,0.074,0.074,0.815,0.9,16.2,2.846,4
4.181,1.269,9.863,3.236,4.526,0.404,10.845,7.669,0.862,35.529,0.6,0.343,0.498,0.058,0.058,0.514,0.459,31.243,3.952,4
4.5,1.36,16.909,7.055,7.559,0.634,8.652,6.118,0.913,50.014,0.634,0.297,0.534,0.059,0.059,0.771,0.743,19.314,3.108,1
4.066,1.291,13.313,4.837,4.663,0.516,7.537,5.33,0.877,33.435,0.577,0.341,0.472,0.089,0.089,0.634,0.571,13.714,2.619,2
4.946,1.519,18.429,9.526,10.191,0.721,8.188,5.79,0.933,62.786,0.705,0.275,0.516,0.066,0.066,0.802,0.88,19.36,3.111,1
4.146,1.245,13.737,4.461,5.178,0.494,7.985,5.646,0.873,33.514,0.582,0.309,0.5,0.066,0.066,0.612,0.66,20.447,3.197,2
4.769,1.475,10.0,5.715,7.85,0.7,8.854,6.261,0.93,62.422,0.694,0.225,0.595,0.063,0.063,0.82,0.84,17.64,2.97,4
4.553,1.492,14.667,7.741,7.588,0.598,6.876,4.862,0.895,37.191,0.636,0.214,0.536,0.048,0.048,0.667,0.833,12.5,2.5,2
4.953,1.391,13.8,6.209,9.692,0.667,11.075,7.832,0.928,67.072,0.667,0.321,0.467,0.076,0.076,0.755,0.712,29.898,3.866,5
4.461,1.349,8.897,3.796,5.767,0.628,10.086,7.132,0.916,55.62,0.663,0.304,0.591,0.023,0.023,0.731,0.731,27.769,3.726,3
4.944,1.514,9.727,6.069,8.744,0.673,6.961,4.922,0.915,46.168,0.617,0.227,0.515,0.03,0.03,0.712,0.733,8.067,2.008,3
4.812,1.457,17.909,8.585,9.399,0.66,9.262,6.549,0.921,56.999,0.614,0.215,0.678,0.017,0.017,0.835,0.923,22.154,3.328,5
4.442,1.342,15.308,6.212,7.054,0.628,8.861,6.266,0.912,50.136,0.633,0.31,0.492,0.079,0.079,0.746,0.795,24.641,3.51,1
4.163,1.337,12.25,4.961,5.015,0.704,6.97,4.929,0.923,51.096,0.592,0.207,0.638,0.034,0.034,0.776,0.667,5.333,1.633,4
4.818,1.457,15.043,7.465,9.116,0.578,10.752,7.603,0.906,51.215,0.656,0.339,0.41,0.084,0.084,0.674,0.584,26.299,3.626,1
4.696,1.426,9.97,5.119,7.435,0.62,11.247,7.953,0.918,59.176,0.641,0.242,0.607,0.047,0.047,0.744,0.745,28.314,3.763,4
4.648,1.438,18.0,8.402,8.492,0.648,8.25,5.833,0.915,49.948,0.623,0.277,0.465,0.109,0.109,0.792,0.893,22.321,3.341,1
4.505,1.389,15.833,6.981,7.47,0.695,6.771,4.788,0.92,48.194,0.632,0.25,0.483,0.083,0.083,0.8,0.867,11.267,2.373,1
4.58,1.351,14.462,5.993,7.708,0.527,10.211,7.22,0.892,43.606,0.612,0.304,0.5,0.083,0.083,0.709,0.729,37.157,4.31,5
4.227,1.182,9.429,2.033,4.649,0.591,4.801,3.395,0.874,25.512,0.636,0.214,0.476,0.119,0.119,0.571,0.556,2.778,1.179,3
4.913,1.337,10.957,4.463,8.911,0.5,7.937,5.612,0.875,33.744,0.671,0.29,0.485,0.065,0.065,0.568,0.633,19.612,3.131,3
4.787,1.409,12.852,6.051,8.607,0.614,11.434,8.085,0.917,58.897,0.625,0.295,0.562,0.065,0.065,0.751,0.641,26.266,3.624,5
4.739,1.368,12.174,5.299,8.214,0.625,10.458,7.395,0.917,56.755,0.661,0.243,0.6,0.054,0.054,0.757,0.844,32.089,4.006,5
4.458,1.371,16.595,7.065,7.29,0.389,14.085,9.96,0.868,41.168,0.561,0.338,0.473,0.087,0.087,0.579,0.566,79.843,6.318,1
4.569,1.486,13.08,7.049,7.431,0.456,8.24,5.826,0.864,31.856,0.612,0.27,0.595,0.065,0.065,0.545,0.593,18.963,3.079,2
4.416,1.349,17.05,6.977,7.108,0.531,9.802,6.931,0.891,42.667,0.572,0.318,0.456,0.092,0.092,0.697,0.726,32.661,4.041,2
4.138,1.287,15.667,5.709,5.402,0.691,6.704,4.741,0.919,47.235,0.606,0.351,0.421,0.088,0.088,0.772,0.9,16.2,2.846,2
4.408,1.287,17.789,6.534,7.134,0.583,10.715,7.577,0.907,51.704,0.595,0.353,0.408,0.095,0.095,0.766,0.746,39.563,4.448,2
4.97,1.536,7.636,5.51,8.058,0.696,9.027,6.383,0.929,62.684,0.714,0.308,0.542,0.083,0.083,0.742,0.703,18.27,3.022,3
4.173,1.267,9.533,3.08,4.383,0.413,11.032,7.801,0.865,36.532,0.599,0.357,0.484,0.058,0.058,0.526,0.451,31.118,3.944,3
4.656,1.413,11.429,5.535,7.592,0.688,8.696,6.149,0.926,58.967,0.669,0.355,0.449,0.093,0.093,0.785,0.632,15.158,2.753,4
4.611,1.346,11.571,4.802,7.372,0.667,8.485,6.0,0.92,54.067,0.648,0.343,0.495,0.057,0.057,0.752,0.806,23.361,3.418,4
4.629,1.377,12.231,5.433,7.609,0.686,8.644,6.112,0.926,58.293,0.679,0.324,0.537,0.065,0.065,0.731,0.771,20.829,3.227,4
4.331,1.362,9.071,4.022,5.102,0.63,7.099,5.02,0.905,41.549,0.598,0.303,0.553,0.026,0.026,0.711,0.652,9.783,2.212,4
4.912,1.49,14.12,7.5,9.514,0.578,10.858,7.678,0.907,51.577,0.618,0.298,0.56,0.055,0.055,0.72,0.738,35.446,4.21,5
4.897,1.476,10.423,5.892,8.684,0.568,9.355,6.615,0.899,44.891,0.653,0.254,0.627,0.017,0.017,0.684,0.533,12.8,2.53,3
4.867,1.489,9.0,5.489,8.067,0.756,5.068,3.584,0.926,44.364,0.689,0.161,0.774,0.0,0.0,0.839,0.8,3.2,1.265,3
4.168,1.285,15.103,5.466,5.498,0.491,11.908,8.42,0.888,45.096,0.594,0.346,0.451,0.077,0.077,0.651,0.661,52.893,5.143,2
4.764,1.374,11.0,4.91,8.094,0.579,9.98,7.057,0.904,48.508,0.704,0.297,0.469,0.057,0.057,0.641,0.597,22.081,3.323,3
4.732,1.404,7.038,3.727,6.4,0.607,8.205,5.802,0.904,44.363,0.661,0.273,0.512,0.066,0.066,0.702,0.727,17.455,2.954,3
4.32,1.33,16.667,6.604,6.53,0.68,6.8,4.808,0.916,46.165,0.62,0.355,0.419,0.065,0.065,0.742,0.773,13.136,2.563,2
4.61,1.359,12.833,5.455,7.619,0.481,7.303,5.164,0.865,30.263,0.662,0.235,0.477,0.085,0.085,0.542,0.528,10.028,2.239,2
4.418,1.368,15.0,6.407,6.877,0.537,9.063,6.408,0.89,40.68,0.593,0.32,0.408,0.136,0.136,0.663,0.611,20.167,3.175,2
4.909,1.539,13.75,7.937,9.44,0.667,8.563,6.055,0.921,54.492,0.648,0.243,0.589,0.028,0.028,0.766,0.769,15.385,2.774,5
4.411,1.295,9.114,3.242,5.564,0.627,11.198,7.918,0.919,60.128,0.633,0.302,0.49,0.074,0.074,0.738,0.508,15.754,2.807,3
5.176,1.706,8.5,7.854,9.602,0.941,3.881,2.744,0.979,126.801,0.529,0.111,0.889,0.0,0.0,1.0,1.0,1.0,0.707,5
4.524,1.329,13.292,5.278,7.214,0.533,9.518,6.73,0.891,41.908,0.602,0.344,0.432,0.094,0.094,0.646,0.621,25.47,3.569,5
4.607,1.311,8.438,3.172,6.401,0.8,9.295,6.573,0.955,98.243,0.681,0.337,0.511,0.087,0.087,0.859,0.742,17.065,2.921,4
4.951,1.525,8.714,5.799,8.429,0.836,6.53,4.617,0.956,86.341,0.639,0.231,0.692,0.026,0.026,0.897,0.778,5.444,1.65,3
4.411,1.372,14.333,6.191,6.747,0.698,7.924,5.603,0.926,56.245,0.628,0.333,0.457,0.062,0.062,0.79,0.852,19.593,3.13,2
4.495,1.381,15.0,6.555,7.31,0.695,7.124,5.037,0.922,50.641,0.629,0.258,0.53,0.076,0.076,0.818,0.882,13.235,2.572,2
4.609,1.381,8.783,4.133,6.547,0.559,7.951,5.622,0.891,38.473,0.644,0.3,0.592,0.008,0.008,0.669,0.615,14.769,2.717,3
4.211,1.202,9.5,2.296,4.579,0.614,6.556,4.636,0.897,37.01,0.693,0.241,0.646,0.025,0.025,0.671,0.737,10.316,2.271,3
4.733,1.42,9.778,4.985,7.583,0.699,9.271,6.556,0.931,64.631,0.642,0.292,0.584,0.044,0.044,0.805,0.667,14.667,2.708,4
4.632,1.486,14.318,7.526,7.978,0.517,9.184,6.494,0.885,39.383,0.629,0.273,0.53,0.056,0.056,0.631,0.611,20.167,3.175,2
4.744,1.353,9.52,4.088,7.561,0.58,8.945,6.325,0.9,44.545,0.681,0.222,0.617,0.074,0.074,0.648,0.667,16.0,2.828,3
4.949,1.588,13.6,8.455,9.636,0.603,7.031,4.972,0.897,38.383,0.64,0.322,0.54,0.057,0.057,0.678,0.607,10.321,2.272,5
4.332,1.272,29.8,11.039,7.38,0.634,10.948,7.742,0.92,60.341,0.624,0.274,0.489,0.059,0.059,0.79,0.765,29.824,3.862,1
4.467,1.417,14.609,6.824,7.101,0.461,8.456,5.979,0.867,32.877,0.619,0.303,0.462,0.058,0.058,0.563,0.619,24.143,3.474,1
4.981,1.472,12.0,6.462,9.53,0.796,8.275,5.852,0.951,87.105,0.667,0.264,0.542,0.069,0.069,0.903,0.895,15.211,2.758,5
4.876,1.475,15.16,7.727,9.456,0.541,10.53,7.446,0.897,46.108,0.686,0.277,0.527,0.05,0.05,0.654,0.569,23.347,3.417,1
4.221,1.284,11.176,3.923,5.105,0.568,7.835,5.54,0.892,38.808,0.595,0.345,0.504,0.018,0.018,0.664,0.564,12.41,2.491,4
4.771,1.429,21.25,9.565,9.427,0.629,8.207,5.803,0.91,47.164,0.618,0.276,0.524,0.048,0.048,0.733,0.724,15.207,2.757,2
4.634,1.396,12.615,5.807,7.712,0.616,7.887,5.577,0.905,43.939,0.567,0.204,0.677,0.0,0.0,0.763,0.842,13.474,2.596,5
5.026,1.482,13.0,6.968,9.966,0.697,9.739,6.887,0.932,66.975,0.692,0.319,0.459,0.067,0.067,0.807,0.721,22.349,3.343,5
4.632,1.526,9.5,6.126,6.928,1.0,4.359,3.082,1.0,86697.209,0.789,0.2,0.6,0.2,0.2,1.0,1.0,3.0,1.225,3
4.624,1.318,7.903,3.049,6.259,0.571,8.944,6.325,0.898,43.637,0.665,0.258,0.571,0.067,0.067,0.669,0.714,21.429,3.273,3
4.144,1.356,8.667,3.788,3.909,0.683,6.962,4.923,0.918,47.603,0.654,0.368,0.456,0.118,0.118,0.735,0.6,9.0,2.121,3
4.956,1.445,14.27,7.027,9.783,0.563,12.925,9.14,0.908,56.344,0.653,0.241,0.597,0.043,0.043,0.672,0.687,39.145,4.424,5
4.702,1.404,4.75,2.824,4.204,0.702,5.298,3.746,0.912,38.422,0.789,0.2,0.622,0.067,0.067,0.689,0.556,2.778,1.179,4
4.843,1.489,15.667,8.094,9.332,0.591,9.067,6.412,0.904,46.369,0.664,0.244,0.532,0.064,0.064,0.724,0.789,23.684,3.441,1
4.836,1.5,10.0,6.01,8.227,0.682,7.151,5.056,0.919,48.671,0.736,0.21,0.63,0.062,0.062,0.765,0.824,11.529,2.401,4
4.329,1.323,14.909,5.838,6.372,0.634,8.121,5.742,0.911,47.358,0.579,0.263,0.516,0.074,0.074,0.747,0.8,16.0,2.828,2
4.933,1.387,9.917,4.639,8.74,0.807,8.8,6.223,0.955,97.0,0.714,0.376,0.471,0.094,0.094,0.871,0.906,26.281,3.625,5
4.484,1.383,18.286,7.859,7.604,0.641,7.248,5.125,0.908,43.608,0.602,0.26,0.558,0.065,0.065,0.74,0.75,11.25,2.372,1
4.667,1.362,14.444,6.109,8.191,0.59,11.647,8.235,0.911,56.002,0.59,0.304,0.543,0.048,0.048,0.77,0.786,43.214,4.648,1
4.58,1.382,19.625,8.373,8.246,0.554,6.943,4.91,0.883,33.785,0.58,0.231,0.626,0.055,0.055,0.703,0.905,17.19,2.932,1
4.393,1.31,18.385,7.034,7.105,0.573,8.862,6.266,0.898,43.499,0.561,0.321,0.478,0.082,0.082,0.754,0.721,22.349,3.343,2
4.421,1.379,8.75,4.09,5.489,0.7,8.283,5.857,0.928,58.939,0.664,0.312,0.473,0.075,0.075,0.796,0.69,13.793,2.626,4
4.926,1.49,13.548,7.281,9.503,0.55,11.272,7.97,0.901,49.545,0.664,0.308,0.495,0.072,0.072,0.67,0.709,43.267,4.651,5
4.227,1.319,14.1,5.475,5.687,0.652,7.748,5.479,0.914,47.887,0.617,0.276,0.494,0.115,0.115,0.747,0.792,15.042,2.742,2
4.815,1.46,18.208,8.739,9.44,0.579,12.103,8.558,0.91,56.022,0.636,0.259,0.597,0.068,0.068,0.723,0.708,36.125,4.25,5
4.276,1.276,15.875,5.653,6.193,0.709,7.986,5.647,0.929,58.797,0.669,0.282,0.447,0.094,0.094,0.788,0.792,15.042,2.742,2
4.389,1.369,10.467,4.651,5.86,0.599,7.502,5.305,0.899,40.241,0.605,0.253,0.621,0.011,0.011,0.726,0.875,18.375,3.031,4
4.732,1.433,12.818,6.314,8.295,0.448,11.901,8.415,0.878,41.284,0.616,0.304,0.461,0.085,0.085,0.583,0.591,46.091,4.801,2
